Store No.,Name,Latitude,Longitude,Address,Street,City,State,Zip_Code,County,Phone,Fax,Open Hours,URL,Provider,Updated Date,Country,Status,Direction URL,Stock Ticker,Photo Reference,Allergy Region
30014,Labcorp Manahawkin,39.723911,-74.288984,"1301 Route 72 West 3rd Floor, Manahawkin, NJ, 08050",1301 Route 72 West 3rd Floor,Manahawkin,NJ,8050,Ocean,609-488-2603,609-488-2623,Monday-Friday 6:30a-2:30p | sa 7:00a-11:00a drug screens Monday-Friday 7:00a-1:30p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/1301+Route+72+West+3rd+Floor,+Manahawkin,+NJ,+08050,+USA/",LH:NYSE,ATtYBwKeeZ4zEJVvvihmwb4vtMHWxefvJdYgF0AdW0jttwJNZ6cQ4-NGVY9SNqvk7xary8yfgpoJ9ZLjdYGnwgWmgeTv32ZgsiRnD6YEp-x_tEyytXEunQww3Z0KEDP25tH7hu8WceYCV3SQ1yJtqjHDNVjnHYQ6cuZrvzIdAtiFckCVyJYL,1
25104,Labcorp Maryville,38.731904,-89.955451,"2023 Vadalebene Dr Suite 150, Maryville, IL, 62062",2023 Vadalebene Dr Suite 150,Maryville,IL,62062,Madison,618-288-2872,618-288-1880,mon-fri 7:00am-4:30pm sat 8:00am-12pm drug screens 7:30am-4:00pm,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/2023+Vadalebene+Dr+Suite+150,+Maryville,+IL,+62062,+USA/",LH:NYSE,ATtYBwLDmnnoyvH8PAIs82vAG4bNLCIFpxpU4fFSyhTNtvm5lrK9jcBXBqwPumpV1YsmNI3C6atMnERSYs23Hhcu9I4cnWLHTVof3GzIaWF16vnRxcyhJN4WumdnlzJ-qGnWLFFkXTJxIKXpIzsoXs0pSJl21cDEt6hYjGjRI6HU9L75Bxww,8
24542,Labcorp Naples,26.272446,-81.766588,"2700 Immokalee Rd Ste 23, Naples, FL, 34110",2700 Immokalee Rd Ste 23,Naples,FL,34110,Collier,239-597-7799,239-597-1446,mon-fri 7:00a-3:00p | saturday 7:30a-12:30p | no drug screens on saturday,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/2700+Immokalee+Rd+Ste+23,+Naples,+FL,+34110,+USA/",LH:NYSE,ATtYBwL1EzM40IhSXzG-RVK3zVMJ66a2X5dZBQcf6HSKJlz46zGtBqjBKMq3BlTljMZycN-stthalVEN4KR-dOwHxmgBHFjsnbFxmbClygqfs1Coifg39esoECTCGjcXFTSjfKdIsStwPQvxASWVkcLOtXSAud5KtaEsCmuTGI9Z2WkpC9bh,4
1687,Labcorp New Rochelle,40.913147,-73.786538,"175 Memorial Hwy, New Rochelle, NY, 10801",175 Memorial Hwy,New Rochelle,NY,10801,Westchester,914-278-9852,914-278-9854,Monday-Friday 7:30a-4p | sa 8a-12p | closed lunch 12:00p-12:30p | drug screens Monday-Fridayi 9a-11a and 1p-3p | gtt testing by appt only 7:30a-9:00a,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/175+Memorial+Hwy,+New+Rochelle,+NY,+10801,+USA/",LH:NYSE,ATtYBwLglLAUSS2f-_A8PdKDgJZuxbRvVUdDz3dtQOakktzGESksoB-b9Zzolm5qV0DakTwWzfdDkvF15yX5TJejyT-zbMnIAWTzRDBaNAEVH0XXcBuzThgw342KO5u8lubWpyMBhln0La_Yl1rXzOPo8L5dwIce_ta9MOGIxrZycdnwIvGL,1
35597,Labcorp Pembroke,42.107446,-70.763597,"296 Old Oak Street, Pembroke, MA, 02359",296 Old Oak Street,Pembroke,MA,2359,Plymouth,339-244-3033,339-244-3005,sun-saturday 8:00a-8:00p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/296+Old+Oak+Street,+Pembroke,+MA,+02359,+USA/",LH:NYSE,ATtYBwJhBLe5eRUa3HyEZf9U9pqCJd8be66wC-F_RS5AiW2HmrdgAhF_pDTNdr0vkqtoT2UiXVfTG0swh9AopZ9M31pz6dwZDAYYwfCHZfvLs1iXMVic9B2oG9ERk0IZL_tZPs8GS0JbbRhf3gLYEYqW50dyS5FbvrUz1GoPRbzeeOIojXOZ,1
6982,Labcorp Port Saint Lucie,27.298577,-80.304267,"9196 S Us Highway 1, Port Saint Lucie, FL, 34952",9196 S Us Highway 1,Port Saint Lucie,FL,34952,St. Lucie,772-335-7674,772-335-5127,Monday-Friday 7:00a-2:30p | sat 7:00a-12:00p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/9196+S+Us+Highway+1,+Port+Saint+Lucie,+FL,+34952,+USA/",LH:NYSE,ATtYBwIylmTbK7ZfDVEH758c46Prqrqz6yGkXAJ9JNzjlNjf6U75zUNDFkQ7yqz8IA3K3LGx8u6SLNonCQfqnjRqBiHeGP7-sOxedVNvYgpWIJ64oG32rkDjSma756FKRL4UoWPWNi5CyM9_0V8hUwApMukfr7BHepL676sm5LgGzFLora1I,4
35614,Labcorp Portsmouth,43.055163,-70.76996,"599 Lafayette Road, Portsmouth, NH, 03801",599 Lafayette Road,Portsmouth,NH,3801,Rockingham,603-942-7900,630-630-1009,sun-saturday 8:00a-8:00p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/599+Lafayette+Road,+Portsmouth,+NH,+03801,+USA/",LH:NYSE,ATtYBwLqAYo1W857Me3uqYVB6iAuB9Eo4-6vnPt-G_3EmVaO8CuUHA57F9f08BnHsAdWoC1ucGKfgnIQFWZuedM9y9Ty1DX1HXHG7QgNCwSjpVZe9oUEkY4FM6SCxD06aHa_phloexESD24pzq9f5oV_HDMmjig3ijsQkVDBqvNj1WjtczZi,1
22604,Labcorp Princeton,40.369992,-74.658857,"601 Ewing St Bldg C, Princeton, NJ, 08540",601 Ewing St Bldg C,Princeton,NJ,8540,Mercer,609-688-0543,609-688-0549,Monday-Friday 7:00a-3:00p | appointments only saturday 7:00a-11:00a,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/601+Ewing+St+Bldg+C,+Princeton,+NJ,+08540,+USA/",LH:NYSE,ATtYBwIcTEW1zoVBtEhs2Er0P7J5-jU0r61wrfGTJX8hpRh4UtmIdhn8qxzwnHEObNu-vieLrGHAUc4IoRhXDFLbvzPm8a5k6vd7zuDquakIXKXOQZL6TOrMRmvBGo_EZxnvBMTQhaaVOqdC5WTgv73SIi7RzHncuiefOW8Buc_cT4Gn5TE,1
26274,Labcorp Salem,42.775817,-71.248145,"25 Pelham Rd Ste 103a, Salem, NH, 03079",25 Pelham Rd Ste 103a,Salem,NH,3079,Rockingham,603-890-3708,603-890-3719,mon-weds 7:30a-3:30p | thurs and fri 7:30a-4:15p | closed lunch 12:00-12:30p | saturdays 7:30a-12:00p | drug screens mon-fri 8a-3p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/25+Pelham+Rd+Ste+103a,+Salem,+NH,+03079,+USA/",LH:NYSE,ATtYBwLo2_DIGdVacu4r_T3EZNm4BPsxzVhItym8xjptDCkmI1ZPUktfm3i51XACVOk7aWr_lopZQLvxS8JVlo2IYsxNB8i2Ue95cuHjacySfJ5ZoLUp_nFtlEca4wEE97-fLAWPX2ikzIFkVinh1TD18c0UMHqHDnqK8_JMNrt1AkAHnNil,1
13725,Labcorp Salinas,36.659738,-121.645284,"535 E Romie Lane Suite 4, Salinas, CA, 93901",535 E Romie Lane Suite 4,Salinas,CA,93901,Monterey,831-424-1956,831-770-1756,monday-friday 7:00am-3:00pm saturday 8:00a-12:00pm drug screen mon-fri only from 8:00am-2:00pm,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/535+E+Romie+Lane+Suite+4,+Salinas,+CA,+93901,+USA/",LH:NYSE,ATtYBwLI7WlL7dsg6CfQxsbLksQLQ6duJB0_ikWGF4QHhsIwqP-Me1tTg9YgvlF1UK8Cjv6wOtKngEXW9Dt5BjOI5qpoTzjqxq8k2QXpTPfWYq42WW8SP4x6HT0GYZtQfPs_ERTEpJjuQICh9UIvtBlgujc0H1FxQwcat6OcLgLaCNeL9fsz,13
35619,Labcorp Stratham,42.991632,-70.927676,"1 Portsmouth Avenue, Stratham, NH, 03885",1 Portsmouth Avenue,Stratham,NH,3885,Rockingham,603-772-3600,603-772-3601,sun-saturday 8:00a-8:00p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/1+Portsmouth+Avenue,+Stratham,+NH,+03885,+USA/",LH:NYSE,ATtYBwLxjW6cHr_3JQJezkiyN2vJJL1DmLSV99QEuuxJ87VJJxC_vxtuJmpn5_ZZ9cgUZvt3XPsKV-c_LiRcIVkcMe5ec4hOJW8-iQ0e8plL8FnBN9mFyfO4GI0iY-WOb-y766n_F0LL8vn1kTxMDGgZWSPjaClqyNX2OmNF_G0xRhd-16Og,1
24533,Labcorp Sugar Land,29.592388,-95.628981,"16545 Southwest Fwy 225, Sugar Land, TX, 77479",16545 Southwest Fwy 225,Sugar Land,TX,77479,Fort Bend,281-565-0673,281-565-0693,mon-fri 7:30am-4:00pm saturday 7:30a-11:30a,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/16545+Southwest+Fwy+225,+Sugar+Land,+TX,+77479,+USA/",LH:NYSE,ATtYBwLcUFAmSi0GmEyQ09q4eqz92l3SKKHy7qAa5koS4AIPvU_vv5AH-SGntWuYeWMVZ80gDVAMJi7T8T-F4SIbot3eGIHa7ZvLS1yLX4ulZIPLdz4i3GSjqnlVbibASTIYBqmF8Ck7jZCA7gnjKQ0FvXAVrj8bxODnBTPm88UVUbeld_-r,10
2254,Labcorp Toms River,39.987177,-74.182335,"222 Oak Ave Ste 6, Toms River, NJ, 08753",222 Oak Ave Ste 6,Toms River,NJ,8753,Ocean,732-505-8050,732-505-9640,Monday-Friday 6:00a-2:00p | sa 7:00a-11:00a,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/222+Oak+Ave+Ste+6,+Toms+River,+NJ,+08753,+USA/",LH:NYSE,ATtYBwKwwjXMCkf_WnAnt5FV6AqK16Rod58pjYeVwBmXOaRBJ0ccJ1ejn4bAD9LXuQrs4uqNxhAAaZfudotgFUEf8oV1lKCeis4vaZyAxMTHztJ2SfCJgwxjiasxaXq9U7ua1zqMu8Qtvx5GdDfy1-KjLF8PYpQcP-d_minx7P9WG5NIAHZc,1
1176,Labcorp Trenton,40.21054,-74.693166,"1255 Whitehorse Mercerville Rd, Trenton, NJ, 08619",1255 Whitehorse Mercerville Rd,Trenton,NJ,8619,Mercer,609-981-7380,609-981-7381,monday-friday 5:30a-3:00p | saturday 6:30a-11:00a,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/1255+Whitehorse+Mercerville+Rd,+Trenton,+NJ,+08619,+USA/",LH:NYSE,ATtYBwKSZJxHEd9kyOj1IxJG2ZbZ732NkRga08ByYyQaKMHnyG604H-l9OkmpQnB7TGSvEWt54_YzkO7-bphwRKXLduBVqqbynlSutM8zBtvcuplZMOeTYAd2Fs_KpluO5hwtjZN3j-E7XWI1dXVWt6oara7n062THDHcVyYDPIA6NVJFsYQ,1
21847,Labcorp White Plains,41.044516,-73.805094,"297 Knollwood Rd Ste 102, White Plains, NY, 10607",297 Knollwood Rd Ste 102,White Plains,NY,10607,Westchester,914-287-7337,914-287-7666,Monday-Friday 7:30- 3:30p | lunch 12-12:30p | sat 7-11am drug screens Monday-Friday 9:30-11a and 1-2:30p | gtt testing by appt only 7:30a-9:00a,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/297+Knollwood+Rd+Ste+102,+White+Plains,+NY,+10607,+USA/",LH:NYSE,ATtYBwLhxVTxPe67GJ0kWvYOxF5Aldgt8u53kYBe3C_IW-Gth_pwJblEpk3zZsYBECx2g2uYvlAfwLYMdYMThRDnRBO9N9tFIiAp0PsmyL-BMNAYp5FGi0PEdl7OlL2j_m26tMS5RLctpKU3WLg_MAG-icBkJJCNjnZ6KoN5-ErsT_OH9N4u,1
35613,Labcorp Windham,42.807094,-71.263674,"125 Indian Rock Road, Windham, NH, 03087",125 Indian Rock Road,Windham,NH,3087,Rockingham,603-890-6330,603-458-2629,sun-saturday 8:00a-8:00p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/125+Indian+Rock+Road,+Windham,+NH,+03087,+USA/",LH:NYSE,ATtYBwIRSz2JW6ymKofwMEj3isqrMyecfRqneREpvhmThiE0L04AVGMN5kcKahYdZVyI_QVlUTx-K2JPwMRYXa_wsL20emgsFPd3hHm7awjP2RprKVQJaD_Mn4B4L-WFkeXy6vGmNOuYL9fLHmgzCaplqOwzCCkXDZkreh2U4pCZtjrEX04e,1
27343,Labcorp Yonkers,40.968466,-73.884889,"984 N Broadway Ste Ll04, Yonkers, NY, 10701",984 N Broadway Ste Ll04,Yonkers,NY,10701,Westchester,914-327-3094,914-476-3850,m 7:00a-5:00p | tues-fri 7:00a-3:00p | sa 7am-11am drug screens mon-fri 10:00a-2:00p | gtt testing appt only Monday-Friday 7:30a-10:00a,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/984+N+Broadway+Ste+Ll04,+Yonkers,+NY,+10701,+USA/",LH:NYSE,ATtYBwIL_jwH6Qdm_J7_VvjtyH8aB_y7FKIEyFuyxCWOHK4yLJ00Qe6v0DCMvRW2nxjFdv1rHDjTrPainHr8AW3pWFnT3v7vWL54Xi75xqZvSzgBpnoQKFIk8oOopIyK3Xylmf3nBOvYYVT_6VyZ3CKQekl0WoPjhI4cJyhzf2mmaHQD6-Nd,1
930,Labcorp Austin,30.304073,-97.740655,"711 W 38th St Suite B-2, Austin, TX, 78705",711 W 38th St Suite B-2,Austin,TX,78705,Travis,512-452-2529,512-407-9203,mon - fri 8:00a-4:30p | lunch 12:00p-1:00p | drug screens 8:30a-12:00p | saturday 8:00a-12:00p | no drug sch on satuday,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/711+W+38th+St+Suite+B-2,+Austin,+TX,+78705,+USA/",LH:NYSE,ATtYBwKwiQzncRijwFgX2KP3t3cDNsgrEZuukdm2wb3XewQtVzmzjlWufv0XKL-1X6fvyH0PtztL15snZg2zLv2DLyjM_0IbGsWDSnUdVrn4ZzQRhBD42I1sQUpQq81hb9e86d17sp9Lcq1qGbWWIJ60nVCzoFrFvRf1qLx1AdWUW65Yi6qL,10
24611,Labcorp Bakersfield,35.392213,-119.010557,"3550 Q St Ste 102, Bakersfield, CA, 93301",3550 Q St Ste 102,Bakersfield,CA,93301,Kern,661-323-3353,661-323-3433,monday-friday 7:00am-3:00pm saturday 7:00a-11:00am drug screen mon-fri only from 7:30am-1:30pm,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/3550+Q+St+Ste+102,+Bakersfield,+CA,+93301,+USA/",LH:NYSE,ATtYBwJU1usYjPMdRH1E1naRjZgICzgQx19K1kDxFWdfaS-REgmfMWRdoQPBQrPHeC8JQMuqwTWQmczhGyXVXPBAEyKJr-TNYmN-68u4AqVhj2d6ZM3XU3oo3CEhz0nOlsoHfq6aO7bDkkNhaGhnBlNFa79iayJmI1P3uiKQzEah0yv-f-2W,13
380,Labcorp Clinton,38.764716,-76.901654,"9131 Piscataway Rd Ste 130, Clinton, MD, 20735",9131 Piscataway Rd Ste 130,Clinton,MD,20735,Prince George's,301-599-0477,301-599-0768,Monday-Friday 6:00a-3:00p | sat 7:00a-11:00a,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/9131+Piscataway+Rd+Ste+130,+Clinton,+MD,+20735,+USA/",LH:NYSE,ATtYBwIGLy2AwmM3n5vX_tIEuTHDDur_bOKSM3DNN5e4BNF9dGl6bXhYY_wwhDuLkr4qF3EonhlhHNAoJPe2BLmAalSgvTYt3MtQQJMsaWmm4EGY6904YVkb1EWBgtd75FMFjzbvq0ySrYJycjZU_Rvnrc7YQBiM_ivBg9Nl5uW-QBoRmj6y,2
7132,Labcorp College Park,38.996978,-76.906747,"6201 Greenbelt Rd Ste U1, College Park, MD, 20740",6201 Greenbelt Rd Ste U1,College Park,MD,20740,Prince George's,301-345-1024,301-345-5466,mon - fri 7:00a-4:00p | saturday 7:00a-11:00a drg scrns Monday-Friday 9:00a-2:00p | gtt Monday-Friday 7:30a-1:00p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/6201+Greenbelt+Rd+Ste+U1,+College+Park,+MD,+20740,+USA/",LH:NYSE,ATtYBwKIJcl6nkgdo8LUSEpBvyatgPli0vMV2mMnNwthHwsgJ1FP7IPu9KSqASM7igcPcxRn0Fxv-AAtPg5zdCQBZ85K3JvYZppT1ahpzY54C_e8l5tN0P8y-pisPV6vwxcCBa8r41KX52TtsgttAlsiXdzbT9tBSZhiH9rDpC4Puf0zQIq5,2
18874,Labcorp Daly City,37.675608,-122.478129,"1440 Southgate Ave Suite 2, Daly City, CA, 94015",1440 Southgate Ave Suite 2,Daly City,CA,94015,San Mateo,650-992-2986,650-757-6848,monday-friday 7:00am-2:30pm lunch 11:00a-12:00p | saturday 7:30a-11:30am,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/1440+Southgate+Ave+Suite+2,+Daly+City,+CA,+94015,+USA/",LH:NYSE,ATtYBwLh1r_0yCyVAKiXq0E5RlUu0t9XjCpchgmZenU0lOFnmiY8gYGdQgKfQMpuHW1SlujU2DTkotVaaA7HWiQy63Q1N2nRY5QwcLwxIMK5scJmUAJ2TVIEPqNd1XWUhB_jUtKiHdVW_Ge0z6FTzbUh-Kpa_i2qT7TQjD7wpB3uamvBsipM,17
35598,Labcorp Framingham,42.302004,-71.404736,"236 Cochituate Road, Framingham, MA, 01701",236 Cochituate Road,Framingham,MA,1701,Middlesex,774-244-3227,774-244-4916,sun-saturday 8:00a-8:00p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/236+Cochituate+Road,+Framingham,+MA,+01701,+USA/",LH:NYSE,ATtYBwLTpttJFB9TYPitaV_Y4HJ5lxk94zGgzVNyQxUWkL1h6oBdM2Bih5og4c8eTqcyFBz41bMRUJGEmNC8VD2jUCNRa39qGls9sFDwLmspX6Uj1_KNM-X6NIq1wyBikZkT9XFdOk4JbV78Dv_K3P0LdF6h39FR5K5nfK-2RIvhmMXYVHvd,1
503,Labcorp Freehold,40.232612,-74.310624,"495 Iron Bridge Rd Ste 7, Freehold, NJ, 07728",495 Iron Bridge Rd Ste 7,Freehold,NJ,7728,Monmouth,732-303-6012,732-303-6017,m-w-th-f 6:00a-2:30p | tues 6:30a-2:30p | sa 7:00a-11:00a,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/495+Iron+Bridge+Rd+Ste+7,+Freehold,+NJ,+07728,+USA/",LH:NYSE,ATtYBwIMMPgnGHTFtdmccL8xg4upzhGyyaysSlj62EC-O8gUGDMAUkBuWE-4H-U1KOJYuQsrvTGBLeiHMd_vvZ4QiuZac02yDoynB-skfljg_T7x8V78g67FKvgIk0uEsftXfdktIvjAE7P32_HUO7ws75rngWhnoEwUaBIv0QBY2kJdP6g,1
31546,Labcorp Gig Harbor,47.300425,-122.579326,"4700 Point Fosdick Dr Nw 104, Gig Harbor, WA, 98335",4700 Point Fosdick Dr Nw 104,Gig Harbor,WA,98335,Pierce,253-851-1653,253-851-1158,monday-friday 8:00am-5:00pm lunch 12:00p-1:00pm saturday 8:00a-12:00pm,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/4700+Point+Fosdick+Dr+Nw+104,+Gig+Harbor,+WA,+98335,+USA/",LH:NYSE,ATtYBwJve9vso5yexpd7myNMvvjt0jxqfrZ_0TvQEpMfQrmNhy-W8OZMJ8OlQwWhu7iPtqVDXD83PFkjqk_dWFssNlrRJe402QM9ypnQkbxUUX6nC8-wZfxwMERToOQHHuOut0_RGGfIdv2luzIapYrAAU9EFe-wbNJ8m3J4VXmwYDw04R5x,17
24418,Labcorp Glenn Dale,38.963953,-76.794048,"12200 Annapolis Rd Suite 120, Glenn Dale, MD, 20769",12200 Annapolis Rd Suite 120,Glenn Dale,MD,20769,Prince George's,301-262-1286,301-262-1424,mon-fri 6:30am-3:30pm sat 7:00a-11:00am drg scrns Monday-Friday 10:00a-2:00p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/12200+Annapolis+Rd+Suite+120,+Glenn+Dale,+MD,+20769,+USA/",LH:NYSE,ATtYBwK070czTesxSPeI28DcypVkukbwX3szvpfa1BtNLhb15sOBTm1pWfBmCFlf3jZngHwWwRKICCM7jQnHBfMoxcWbhy3YG9MdgGhdDRzbnT956Uj5tupq9WgbG-uZkn6hp5WDeod-ceJwnFM6mVhhCwFXmMTNukp3z5YPHXKkkwfjUTzp,2
507,Labcorp Hazlet,40.416477,-74.17837,"1 Bethany Rd Bldg 3 Ste 41, Hazlet, NJ, 07730",1 Bethany Rd Bldg 3 Ste 41,Hazlet,NJ,7730,Monmouth,732-264-1190,732-264-1795,Monday-Friday 7:00a-3:00p | sa 7:00a-11:00a,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/1+Bethany+Rd+Bldg+3+Ste+41,+Hazlet,+NJ,+07730,+USA/",LH:NYSE,ATtYBwLSmlkVcIFvmMQvIkxrfcpvF9QLNGy4Wn_XbjzXYeq2fiGBLKp7yN_vhb3vVD8Xk84OnIFAIiPNneezoF4XKMHPLYCRUMXvgaUux_XDfLfXEmGRxH7KrLf2lCsfUK3mPYvXttmnlQjxtJroGxEHTSNccg9n66Dok5SWrRCqwAs9BsGw,1
30554,Labcorp Jeannette,40.310826,-79.618214,"6510 Route 30, Jeannette, PA, 15644",6510 Route 30,Jeannette,PA,15644,Westmoreland,724-527-3428,724-527-3638,mon-sun 8:00am-8:00pm limited service call for details,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/6510+Route+30,+Jeannette,+PA,+15644,+USA/",LH:NYSE,,1
3348,Labcorp Kissimmee,28.2998,-81.41613,"820 N John Young Pkwy, Kissimmee, FL, 34741",820 N John Young Pkwy,Kissimmee,FL,34741,Osceola,407-343-9956,407-343-9297,Monday-Friday 6:30a-2:30p | sat 7:00a-12:00p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/820+N+John+Young+Pkwy,+Kissimmee,+FL,+34741,+USA/",LH:NYSE,ATtYBwKHDH-vGE5BpPJu-dAnou9S_lAxMJSYQIzop3dLOTteeJnIesxBhDnSaptNhdSj82yxD7LswmCXWgKgcgNogUm-PdXwGkdw7VUP51xfiBBIJe_AgqyTgXPBgzl0N0KxtCpo5x8REqu14nMCzjfsVVmH4mEALxRklEbLRldGHUsjATg-,3
3058,Labcorp Laurel,39.081601,-76.864066,"13944 Baltimore Ave Unit 1, Laurel, MD, 20707",13944 Baltimore Ave Unit 1,Laurel,MD,20707,Prince George's,301-725-8491,301-725-8492,monday-friday 6:00a-3:00p | saturday 7:00a-11:00a drg scrns Monday-Friday 10:00a-2:00p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/13944+Baltimore+Ave+Unit+1,+Laurel,+MD,+20707,+USA/",LH:NYSE,ATtYBwJgS_tU7rUmBFK5uG8DbxQA-CgeR7KQvXLCOUcN2Z-YbVJzUHQXu21qF8PAluNQYCtyMS22CEG_t3GD9_dJgFiNkxgbymjW860PqfCjR3bAu-GtMrShgzrlQ4nBLKVdxGyKsGqJljhNoInq3Jfs0gEHaaaSdRxhk4el87DbBdH8LvWD,2
513,Labcorp Little Silver,40.336003,-74.0572,"160 White Rd Ste 1, Little Silver, NJ, 07739",160 White Rd Ste 1,Little Silver,NJ,7739,Monmouth,732-758-0025,732-933-9510,Monday-Friday 7:00a-3:00p | sa 7:00a-11:00a drug screens Monday-Friday 8:00a-2:00p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/160+White+Rd+Ste+1,+Little+Silver,+NJ,+07739,+USA/",LH:NYSE,ATtYBwKiVCaPAmBOAX5i5rwUlzWum5iGBC2jLsQlODobsg6JGQknom4HyNOsiN_I5Qn655TTi4DDj0G8yTITzWY1OIXjDy3lPVocRy2pyzmKVFzm7_j-ujSiCyR50WUwKenTJturOIsgYJk5oEgH6JHbqShFbllrZ6DHAPPnSpNROHOhxd2y,1
19643,Labcorp Manasquan,40.133916,-74.071426,"1707 Atlantic Ave Ste 1, Manasquan, NJ, 08736",1707 Atlantic Ave Ste 1,Manasquan,NJ,8736,Monmouth,732-528-1720,732-528-7286,Monday-Friday 7:00a-3:00p | sat 7:00a-11:00a drug screens Monday-Friday 8:00a-2:00p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/1707+Atlantic+Ave+Ste+1,+Manasquan,+NJ,+08736,+USA/",LH:NYSE,ATtYBwInPxol7lYluT6mw4J9vOG3RVi83mds5aLp2CytVdbk1bl55XpFDADD44sgXj5Yw_bpCWDg6bl2NC3e9-GYV1JdQRWm_yXA73Y7iWaLrSwWyKzo4WlDdsMNxrm9VYTbTyw_M4H14maGLBHkvjCDhGG5zxgPW99LjD5x9Z3lwAWACNa2,1
