Store No.,Name,Latitude,Longitude,Address,Street,City,State,Zip_Code,County,Phone,Fax,Open Hours,URL,Provider,Updated Date,Country,Status,Direction URL,Stock Ticker,Photo Reference,Allergy Region
30014,Labcorp Manahawkin,39.723911,-74.288984,"1301 Route 72 West 3rd Floor, Manahawkin, NJ, 08050",1301 Route 72 West 3rd Floor,Manahawkin,NJ,8050,Ocean,609-488-2603,609-488-2623,m-fr 6:30a-2:30p | sa 7:00a-11:00a drug screens m-fr 7:00a-1:30p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/1301+Route+72+West+3rd+Floor,+Manahawkin,+NJ,+08050,+USA/",LH:NYSE,,1
19643,Labcorp Manasquan,40.133916,-74.071426,"1707 Atlantic Ave Ste 1, Manasquan, NJ, 08736",1707 Atlantic Ave Ste 1,Manasquan,NJ,8736,Monmouth,732-528-1720,732-528-7286,m-fr 7:00a-2:30p | sat 7:00a-11:00a drug screens m-fr 8:00a-1:30p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/1707+Atlantic+Ave+Ste+1,+Manasquan,+NJ,+08736,+USA/",LH:NYSE,,1
31808,Labcorp Manassas,38.781276,-77.516698,"8140 Ashton Ave Ste 105b, Manassas, VA, 20109",8140 Ashton Ave Ste 105b,Manassas,VA,20109,Prince William,571-762-2682,703-366-3047,mon-fri 8:00am-4:00pm closed lunch 12:00p-1:00p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/8140+Ashton+Ave+Ste+105b,+Manassas,+VA,+20109,+USA/",LH:NYSE,,1
20578,Labcorp Manassas,38.769151,-77.487935,"8609 Sudley Rd Ste 104, Manassas, VA, 20110",8609 Sudley Rd Ste 104,Manassas,VA,20110,Manassas city,703-530-0501,703-530-0503,m-f 7:00a-4:00p | sat 7:00a-11:00a drg scrn m-f 8:00a-3:00p | drg scrn sat 8:00a-10:00a,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/8609+Sudley+Rd+Ste+104,+Manassas,+VA,+20110,+USA/",LH:NYSE,,1
36414,Labcorp Manchester,41.813242,-72.525294,"149 Deming Street, Manchester, CT, 06042",149 Deming Street,Manchester,CT,6042,Hartford,959-456-2040,860-644-0030,monday-friday 7:00a-4:00p | closed lunch 11:00a-12:00p | saturday 7:00a-12:00p | drug screens monday-friday 8:00a-10:00a 1:00p-3:00p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/149+Deming+Street,+Manchester,+CT,+06042,+USA/",LH:NYSE,,1
19761,Labcorp Manchester Township,39.954369,-74.378913,"108 Lacey Rd Ste 38, Manchester Township, NJ, 08759",108 Lacey Rd Ste 38,Manchester Township,NJ,8759,Ocean,732-350-0932,732-350-6907,m-fr 6:00a-2:00p | drug screens m-fr 9am-1pm,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/108+Lacey+Rd+Ste+38,+Manchester+Township,+NJ,+08759,+USA/",LH:NYSE,,1
29376,Labcorp Mandeville,30.390897,-90.089802,"1740 N Causeway Blvd, Mandeville, LA, 70471",1740 N Causeway Blvd,Mandeville,LA,70471,St. Tammany Parish,985-626-3413,985-624-9713,mon-fri 7:00am-3:30pm lunch 12:00pm-1pm,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/1740+N+Causeway+Blvd,+Mandeville,+LA,+70471,+USA/",LH:NYSE,,1
21681,Labcorp Manhattan,39.192322,-96.598313,"1133 College Ave Bldg E, Manhattan, KS, 66502",1133 College Ave Bldg E,Manhattan,KS,66502,Riley,785-539-2537,785-539-2542,mon-fri 7:30am-4:00pm lunch 12:00pm-1:00p | drug screen 7:30am-11:00a 1:00pm-3:00pm,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/1133+College+Ave+Bldg+E,+Manhattan,+KS,+66502,+USA/",LH:NYSE,,4
36425,Labcorp Manhattan Beach,33.893806,-118.395939,"2400 N Sepulveda Blvd, Manhattan Beach, CA, 90266",2400 N Sepulveda Blvd,Manhattan Beach,CA,90266,Los Angeles,424-289-4777,310-545-7398,monday-friday 8:00am-4:00pm lunch 12:30p-1:30pm drug screen 9:00a-11:30am and 2:00p-3:00pm,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/2400+N+Sepulveda+Blvd,+Manhattan+Beach,+CA,+90266,+USA/",LH:NYSE,,8
20849,Labcorp Mansfield,40.742729,-82.551728,"564 S Trimble Rd Ste B, Mansfield, OH, 44906",564 S Trimble Rd Ste B,Mansfield,OH,44906,Richland,419-774-9333,419-774-9335,mwf 6:30am-4:00pm tuth 7:30am-5:00pm sat 8:00am-12noon lunch 12:30-1:00pm drug scrs 7am-3:30pm,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/564+S+Trimble+Rd+Ste+B,+Mansfield,+OH,+44906,+USA/",LH:NYSE,,13
22900,Labcorp Mansfield,32.569457,-97.09515,"2800 E Broad St Ste 424, Mansfield, TX, 76063",2800 E Broad St Ste 424,Mansfield,TX,76063,Tarrant,817-453-4907,817-453-4526,monday-friday 8:00am-5:00pm lunch 12:00-1:00pm,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/2800+E+Broad+St+Ste+424,+Mansfield,+TX,+76063,+USA/",LH:NYSE,,4
34997,Labcorp Mantua,39.792684,-75.173588,"180 Bridgeton Pike, Mantua, NJ, 08051",180 Bridgeton Pike,Mantua,NJ,8051,Gloucester,856-681-3955,856-464-2074,monday-friday 8:00a-3:30pm ***glucose testing is not available at this site*** closed lunch 12:30p-1:00p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/180+Bridgeton+Pike,+Mantua,+NJ,+08051,+USA/",LH:NYSE,,4
20411,Labcorp Maplewood,40.719819,-74.277493,"2040 Millburn Ave Ste 203, Maplewood, NJ, 07040",2040 Millburn Ave Ste 203,Maplewood,NJ,7040,Essex,973-761-0751,973-763-0861,m-tu-we-fr 7:00a-3:00p | th 7:00-4:00p | sa 7a-11a drug screens m-tu-we-fr 11:00a-2:00p | th 11a-3:00p | closed lunch 12:00p-12:30p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/2040+Millburn+Ave+Ste+203,+Maplewood,+NJ,+07040,+USA/",LH:NYSE,,4
35326,Labcorp Marco Island,25.955434,-81.721289,"1100 N Collier Blvd, Marco Island, FL, 34145",1100 N Collier Blvd,Marco Island,FL,34145,Collier,239-244-3064,239-394-0773,mon-fri 7:00a-3:00p | lunch 12:00p-12:30p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/1100+N+Collier+Blvd,+Marco+Island,+FL,+34145,+USA/",LH:NYSE,,4
35211,Labcorp Marianna,30.814922,-85.17952,"4979 Healthy Way, Marianna, FL, 32446",4979 Healthy Way,Marianna,FL,32446,Jackson,850-526-2412,850-482-9966,mon-fri 8:00a-3:00p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/4979+Healthy+Way,+Marianna,+FL,+32446,+USA/",LH:NYSE,,4
35593,Labcorp Marietta,33.974159,-84.479835,"2464 Roswell Rd, Marietta, GA, 30062",2464 Roswell Rd,Marietta,GA,30062,Cobb,678-869-1334,770-509-3537,mon-fri 8:00a-4:30p | ots 9:00a-4:00p | lunch 12:30p-1:30p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/2464+Roswell+Rd,+Marietta,+GA,+30062,+USA/",LH:NYSE,,4
24569,Labcorp Marietta,33.970688,-84.550507,"790 Church St Ne Suite 505, Marietta, GA, 30060",790 Church St Ne Suite 505,Marietta,GA,30060,Cobb,770-794-9573,770-794-9594,mon-fri 8:00a-4:30p | lunch 12:30p-1:30p | saturday 8:00a-12:00p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/790+Church+St+Ne+Suite+505,+Marietta,+GA,+30060,+USA/",LH:NYSE,,1
36523,Labcorp Marion,40.575623,-85.673366,"1323 N Baldwin Ave, Marion, IN, 46952",1323 N Baldwin Ave,Marion,IN,46952,Grant,765-481-3424,765-651-0136,mon-fri 8:00am-4:30pm closed lunch 12:00pm-1:00p | drug screens 8:30am-11:30a drug screens 1:00pm-4:00pm nosympcovid 8:30am-4:00pm,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/1323+N+Baldwin+Ave,+Marion,+IN,+46952,+USA/",LH:NYSE,,5
28864,Labcorp Marlton,39.9077,-74.9416,"999 Rt 73 North Ste 209, Marlton, NJ, 08053",999 Rt 73 North Ste 209,Marlton,NJ,8053,Burlington,856-574-4306,856-574-4608,m-fr 7:00a-2:30pm,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/999+Rt+73+North+Ste+209,+Marlton,+NJ,+08053,+USA/",LH:NYSE,,4
30873,Labcorp Marlton,39.89446,-74.880422,"777 E Route 70 Ste G-102, Marlton, NJ, 08053",777 E Route 70 Ste G-102,Marlton,NJ,8053,Burlington,856-988-3313,856-988-3315,m-fr 7:00a-2:30pm drug screens 7:00a-1:30p | closed lunch 12:00p-12:30p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/777+E+Route+70+Ste+G-102,+Marlton,+NJ,+08053,+USA/",LH:NYSE,,1
6995,Labcorp Marrero,29.88947,-90.094958,"4520 Wichers Dr Ste 103, Marrero, LA, 70072",4520 Wichers Dr Ste 103,Marrero,LA,70072,Jefferson Parish,504-371-6738,504-371-6667,m-f 7:00am-3:30pm lunch 12:00p-1:00p | saturday 7:30a-11:00a,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/4520+Wichers+Dr+Ste+103,+Marrero,+LA,+70072,+USA/",LH:NYSE,,1
22768,Labcorp Mars,40.683696,-80.064591,"200 Northpointe Cir Ste 103, Mars, PA, 16046",200 Northpointe Cir Ste 103,Mars,PA,16046,Butler,724-772-0760,724-772-0756,mon-sat 7:00am-3:30pm drug screens 7:00am-3:00pm lunch 12:00p-1:00p | nosympcovid 1:00p-3:30p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/200+Northpointe+Cir+Ste+103,+Mars,+PA,+16046,+USA/",LH:NYSE,,4
29069,Labcorp Maryland Heights,38.714531,-90.456232,"12685 Dorsett Rd Suite A, Maryland Heights, MO, 63043",12685 Dorsett Rd Suite A,Maryland Heights,MO,63043,St. Louis,314-469-4981,314-469-4982,mon-fri 8:00am-4:30pm lunch 12pm-1:00pm drug screens 8:30am-11:30a drug screens 1:00pm-4:00pm,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/12685+Dorsett+Rd+Suite+A,+Maryland+Heights,+MO,+63043,+USA/",LH:NYSE,,4
25104,Labcorp Maryville,38.731904,-89.955451,"2023 Vadalebene Dr Suite 150, Maryville, IL, 62062",2023 Vadalebene Dr Suite 150,Maryville,IL,62062,Madison,618-288-2872,618-288-1880,mon-fri 7:00am-4:30pm sat 8:00am-12pm drug screens 7:30am-4:00pm nosympcovid 8:30am-4:00pm,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/2023+Vadalebene+Dr+Suite+150,+Maryville,+IL,+62062,+USA/",LH:NYSE,,1
19968,Labcorp Mason,39.350754,-84.323116,"721 Reading Rd, Mason, OH, 45040",721 Reading Rd,Mason,OH,45040,Warren,513-770-0647,513-770-0646,mon-fri 7:30am-5:00pm lunch 1:00pm-1:30pm sat 8am-12noon drug scrs m-f 7:30am-12:30p | drug scrs m-f 1:30pm-4:30pm,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/721+Reading+Rd,+Mason,+OH,+45040,+USA/",LH:NYSE,,1
35545,Labcorp Massapequa,40.676023,-73.470448,"4360 Sunrise Highway, Massapequa, NY, 11758",4360 Sunrise Highway,Massapequa,NY,11758,Nassau,516-900-7554,516-541-0372,monday-friday 7:00a-3:00pm closed lunch 12:00p-12:30p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/4360+Sunrise+Highway,+Massapequa,+NY,+11758,+USA/",LH:NYSE,,1
36804,Labcorp Matawan,40.407165,-74.234329,"947 State Route 34, Matawan, NJ, 07747",947 State Route 34,Matawan,NJ,7747,Monmouth,732-931-6968,732-566-1636,monday-friday 9:00a-4:00p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/947+State+Route+34,+Matawan,+NJ,+07747,+USA/",LH:NYSE,,1
26721,Labcorp Matthews,35.11737,-80.714752,"1500 Matthews Twnshp Pkwy1147, Matthews, NC, 28105",1500 Matthews Twnshp Pkwy1147,Matthews,NC,28105,Mecklenburg,704-849-0154,704-849-0412,mon-fri 7:30am-5:00pm sat 8:00a-12:pm,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/1500+Matthews+Twnshp+Pkwy1147,+Matthews,+NC,+28105,+USA/",LH:NYSE,,1
37429,Labcorp Mattituck,40.98495,-72.538294,"10095 Main Road, Mattituck, NY, 11952",10095 Main Road,Mattituck,NY,11952,Suffolk,631-866-1880,833-656-2275,monday-friday 7:00a-3:00p | closed lunch 11:00a-11:30a drug screens 7:00a-2:00p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/10095+Main+Road,+Mattituck,+NY,+11952,+USA/",LH:NYSE,,1
3428,Labcorp Mays Landing,39.454566,-74.653451,"4622 Black Horse Pike Ste 103, Mays Landing, NJ, 08330",4622 Black Horse Pike Ste 103,Mays Landing,NJ,8330,Atlantic,609-625-4344,609-625-3174,m-fr 7:00a-2:30pm sa 7:00a-11:00a,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/4622+Black+Horse+Pike+Ste+103,+Mays+Landing,+NJ,+08330,+USA/",LH:NYSE,,10
30202,Labcorp MC Kees Rocks,40.447895,-80.142756,"5944 Stuebenville Pike, Mc Kees Rocks, PA, 15136",5944 Stuebenville Pike,Mc Kees Rocks,PA,15136,Allegheny,412-787-3508,412-787-2141,mon-sun 8:00am-8:00pm routine blood work only limited service-call for details,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/5944+Stuebenville+Pike,+Mc+Kees+Rocks,+PA,+15136,+USA/",LH:NYSE,,1
19536,Labcorp MC Kees Rocks,40.476323,-80.101095,"1769 Pine Hollow Rd, Mc Kees Rocks, PA, 15136",1769 Pine Hollow Rd,Mc Kees Rocks,PA,15136,Allegheny,412-331-0406,412-331-5415,mon-fri 7:ooam-3:00pm lunch 12:30pm-1:00p | nosympcovid 1:00pm-3:00pm,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/1769+Pine+Hollow+Rd,+Mc+Kees+Rocks,+PA,+15136,+USA/",LH:NYSE,,7
2132,Labcorp Mcallen,26.183572,-98.207208,"1424 East Ridge Road Ste2, Mcallen, TX, 78503",1424 East Ridge Road Ste2,Mcallen,TX,78503,Hidalgo,956-631-0122,956-687-7673,mon - fri 07:00-4:00 drug screen 07:00-3:00,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/1424+East+Ridge+Road+Ste2,+Mcallen,+TX,+78503,+USA/",LH:NYSE,,14
19817,Labcorp Mckinney,33.159657,-96.635517,"4510 Medical Center Dr Ste 212, Mckinney, TX, 75069",4510 Medical Center Dr Ste 212,Mckinney,TX,75069,Collin,972-548-2211,972-548-2220,monday-friday 8:00a-5:00p | drug screens 8:30a-11:30p | drug screens 1:30p-4:30p | paternity 8:30a-11:30a,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/4510+Medical+Center+Dr+Ste+212,+Mckinney,+TX,+75069,+USA/",LH:NYSE,,14
24280,Labcorp Mckinney,33.214721,-96.629876,"1871 Harroun Ave Ste 300, Mckinney, TX, 75069",1871 Harroun Ave Ste 300,Mckinney,TX,75069,Collin,972-562-3418,972-542-6904,monday-friday 7:30a-5:00p | drug screens 8:30a-4:00p | saturday 8:00a-12:00p | no drg screen on saturday,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/1871+Harroun+Ave+Ste+300,+Mckinney,+TX,+75069,+USA/",LH:NYSE,,14
29286,Labcorp Meadville,41.636271,-80.15596,"1012 Water St, Meadville, PA, 16335",1012 Water St,Meadville,PA,16335,Crawford,814-333-2001,,mon-fri 7:30am-4:00pm,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/1012+Water+St,+Meadville,+PA,+16335,+USA/",LH:NYSE,,1
30400,Labcorp Meadville,41.620325,-80.167783,"18471 Smock Highway Suite 107, Meadville, PA, 16335",18471 Smock Highway Suite 107,Meadville,PA,16335,Crawford,814-333-3627,814-333-3638,mon-fri 8:00am-8:00pm sasun 8:00am-8:00pm limited services call for details,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/18471+Smock+Highway+Suite+107,+Meadville,+PA,+16335,+USA/",LH:NYSE,,13
29285,Labcorp Mebane,36.073918,-79.270152,"3940 Arrowhead Blvd Ste 240, Mebane, NC, 27302",3940 Arrowhead Blvd Ste 240,Mebane,NC,27302,Alamance,919-563-9500,919-563-9509,mon - fri 8:00am-5:00pm lunch closed 12:00p-1:00p | drug screens 8:00a-11:30a drug screens 1:00p-4:30p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/3940+Arrowhead+Blvd+Ste+240,+Mebane,+NC,+27302,+USA/",LH:NYSE,,13
27245,Labcorp Mechanicsville,37.628698,-77.375406,"8239 Meadowbridge Road Ste B, Mechanicsville, VA, 23116",8239 Meadowbridge Road Ste B,Mechanicsville,VA,23116,Hanover,804-569-6345,804-569-6347,mon - fri 7:30a-5:00p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/8239+Meadowbridge+Road+Ste+B,+Mechanicsville,+VA,+23116,+USA/",LH:NYSE,,13
24834,Labcorp Mechanicsville,37.626543,-77.385883,"8220 Meadowbridge Road, Mechanicsville, VA, 23116",8220 Meadowbridge Road,Mechanicsville,VA,23116,Hanover,804-569-0312,804-730-2304,m - f 7:30a-4:30p | pediatrics 7:30a-4:00p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/8220+Meadowbridge+Road,+Mechanicsville,+VA,+23116,+USA/",LH:NYSE,,17
7057,Labcorp Medford,39.899831,-74.846451,"128 Route 70 Ste 3, Medford, NJ, 08055",128 Route 70 Ste 3,Medford,NJ,8055,Burlington,609-953-1618,609-953-1068,m-fr 7:00-2:30pm,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/128+Route+70+Ste+3,+Medford,+NJ,+08055,+USA/",LH:NYSE,,17
27445,Labcorp Medford,40.819899,-73.020054,"1723 N Ocean Ave Ste D, Medford, NY, 11763",1723 N Ocean Ave Ste D,Medford,NY,11763,Suffolk,631-438-0416,631-438-0418,monday-friday 7:00a-3:00p | drug screens taken up | to 1 hour prior to closing,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/1723+N+Ocean+Ave+Ste+D,+Medford,+NY,+11763,+USA/",LH:NYSE,,17
36947,Labcorp Medford,40.828892,-72.995241,"2850 Route 112, Medford, NY, 11763",2850 Route 112,Medford,NY,11763,Suffolk,631-625-9919,631-451-6018,monday-friday 8:00a-4:00p | closed lunch 12:00p-12:30p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/2850+Route+112,+Medford,+NY,+11763,+USA/",LH:NYSE,,17
39184,Labcorp Medford,42.315693,-122.861599,"210 E Barnett Rd, Medford, OR, 97501",210 E Barnett Rd,Medford,OR,97501,Jackson,541-275-1550,833-981-4192,monday-friday 8:30am-5:00pm lunch 12:00-1:00pm drug screen by appt only,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/210+E+Barnett+Rd,+Medford,+OR,+97501,+USA/",LH:NYSE,,17
27997,Labcorp Media,39.911556,-75.434054,"100 Granite Drive Suite 5, Media, PA, 19063",100 Granite Drive Suite 5,Media,PA,19063,Delaware,484-444-2307,484-444-2309,m-fr 6:30a-2:00p | closed lunch 12:00p-12:30p | drug screens 9:00a-1:00p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/100+Granite+Drive+Suite+5,+Media,+PA,+19063,+USA/",LH:NYSE,,17
27974,Labcorp Media,39.915445,-75.38017,"513 East Baltimore Pike, Media, PA, 19063",513 East Baltimore Pike,Media,PA,19063,Delaware,484-442-8805,484-442-8830,mon and weds 7:30a-3:30p | tues-thu-fri 7:30a-3:00p | sat 7:00a-11:00a,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/513+East+Baltimore+Pike,+Media,+PA,+19063,+USA/",LH:NYSE,,17
31440,Labcorp Melbourne,28.085398,-80.64618,"1735 W Hibiscus Blvd Ste 100, Melbourne, FL, 32901",1735 W Hibiscus Blvd Ste 100,Melbourne,FL,32901,Brevard,321-676-6481,321-676-6179,mon-fri 6:30a-2:30p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/1735+W+Hibiscus+Blvd+Ste+100,+Melbourne,+FL,+32901,+USA/",LH:NYSE,,4
37216,Labcorp Memphis,35.204689,-89.864668,"5950 Stage Road, Memphis, TN, 38134",5950 Stage Road,Memphis,TN,38134,Shelby,901-677-0599,901-388-7169,monday-friday 7:00am-3:30pm lunch 12:00p-1:00p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/5950+Stage+Road,+Memphis,+TN,+38134,+USA/",LH:NYSE,,4
31665,Labcorp Memphis,35.07453,-89.842374,"2715 Kirby Rd Suite 7, Memphis, TN, 38119",2715 Kirby Rd Suite 7,Memphis,TN,38119,Shelby,901-758-5963,901-758-5962,mon-fri 8am-4:30pm lunch 12:00p-1:00p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/2715+Kirby+Rd+Suite+7,+Memphis,+TN,+38119,+USA/",LH:NYSE,,13
24728,Labcorp Menifee,33.687922,-117.174863,"29798 Haun Road Suite 102, Menifee, CA, 92586",29798 Haun Road Suite 102,Menifee,CA,92586,Riverside,951-672-4085,951-672-4093,monday-friday 6:00am-1:30pm,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/29798+Haun+Road+Suite+102,+Menifee,+CA,+92586,+USA/",LH:NYSE,,1
36291,Labcorp Mentor,41.679558,-81.303239,"9400 Mentor Ave, Mentor, OH, 44060",9400 Mentor Ave,Mentor,OH,44060,Lake,440-209-5572,440-205-8346,monday-friday 8:00am-5:00pm drug screens 8:00am-4:30pm lunch 12:00p-1:00p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/9400+Mentor+Ave,+Mentor,+OH,+44060,+USA/",LH:NYSE,,10
18789,Labcorp Merchantville,39.949771,-75.052784,"5255 Marlton Pike Rt 70 Ste D, Merchantville, NJ, 08109",5255 Marlton Pike Rt 70 Ste D,Merchantville,NJ,8109,Camden,856-665-7016,856-488-8891,m-fr 7:00a-2:30pm sa 7:30a-11:00a drug screens m-fr 8:00a-1:30pm sa 8:00a-10:30a,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/5255+Marlton+Pike+Rt+70+Ste+D,+Merchantville,+NJ,+08109,+USA/",LH:NYSE,,10
36415,Labcorp Meriden,41.539972,-72.817677,"425 West Main St, Meriden, CT, 06451",425 West Main St,Meriden,CT,6451,New Haven,203-418-7400,203-235-0009,monday-friday 7:00a-5:00p | closed lunch 12:00p-1:00p | drug screens monday-friday 8:00a-11:00a 1:00p-4:00p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/425+West+Main+St,+Meriden,+CT,+06451,+USA/",LH:NYSE,,1
35636,Labcorp Merrillville,41.471008,-87.341169,"400 W Lincoln Hwy, Merrillville, IN, 46410",400 W Lincoln Hwy,Merrillville,IN,46410,Lake,219-243-5838,219-791-9875,mon - fri 7:00am-5:00pm drug screen 9a-11a2p-4p | saturday 7:00am-11:00a sat drug scr 8:00am-10:00a closed lunch 12:00pm-1:00p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/400+W+Lincoln+Hwy,+Merrillville,+IN,+46410,+USA/",LH:NYSE,,1
35618,Labcorp Merrimack,42.746333,-71.517529,"351 Winchester Street, Merrimack, NH, 03054",351 Winchester Street,Merrimack,NH,3054,Hillsborough,603-352-3406,603-352-3416,sun-saturday 8:00a-8:00p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,05/01/2022,USA,Open,"https://www.google.com/maps/dir/Current+Location/351+Winchester+Street,+Merrimack,+NH,+03054,+USA/",LH:NYSE,,1
